"x","VideoAligned_1 uM Capsaicin BTX F#1.1_average","VideoAligned_1 uM Capsaicin BTX F#1.2_average","VideoAligned_1 uM Capsaicin BTX F#2.1_average","VideoAligned_1 uM Capsaicin BTX F#2.2_average","VideoAligned_1 uM Capsaicin BTX F#3.1_average","VideoAligned_1 uM Capsaicin BTX F#3.2_average","VideoAligned_1 uM Capsaicin BTX-Stress F#1.1_average","VideoAligned_1 uM Capsaicin BTX-Stress F#1.2_average","VideoAligned_1 uM Capsaicin BTX-Stress F#2.1_average","VideoAligned_1 uM Capsaicin BTX-Stress F#2.2_average","VideoAligned_1 uM Capsaicin BTX-Stress F#3.1_average","VideoAligned_1 uM Capsaicin BTX-Stress F#3.2_average","VideoAligned_1 uM Capsaicin Control F#1.1_average","VideoAligned_1 uM Capsaicin Control F#1.2_average","VideoAligned_1 uM Capsaicin Control F#2.1_average","VideoAligned_1 uM Capsaicin Control F#2.2_average","VideoAligned_1 uM Capsaicin Control F#3.1_average","VideoAligned_1 uM Capsaicin Control F#3.2_average","VideoAligned_1 uM Capsaicin Control-BTX F#1.1_average","VideoAligned_1 uM Capsaicin Control-BTX F#1.2_average","VideoAligned_1 uM Capsaicin Control-BTX F#2.1_average","VideoAligned_1 uM Capsaicin Control-BTX F#2.2_average","VideoAligned_1 uM Capsaicin Control-BTX F#3.1_average","VideoAligned_1 uM Capsaicin Control-BTX F#3.2_average","VideoAligned_1 uM Capsaicin Stress F#1.1_average","VideoAligned_1 uM Capsaicin Stress F#1.2_average","VideoAligned_1 uM Capsaicin Stress F#2.1_average","VideoAligned_1 uM Capsaicin Stress F#2.2_average","VideoAligned_1 uM Capsaicin Stress F#3.1_average","VideoAligned_1 uM Capsaicin Stress F#3.2_average","VideoAligned_1 uM Capsaicin Stress-BTX F#1.1_average","VideoAligned_1 uM Capsaicin Stress-BTX F#1.2_average","VideoAligned_1 uM Capsaicin Stress-BTX F#2.1_average","VideoAligned_1 uM Capsaicin Stress-BTX F#2.2_average","VideoAligned_1 uM Capsaicin Stress-BTX F#3.1_average","VideoAligned_1 uM Capsaicin Stress-BTX F#3.2_average","VideoAligned_1 uM Capsaicin Stress-BTX M#1.1_average","VideoAligned_1 uM Capsaicin Stress-BTX M#1.2_average","VideoAligned_1 uM Capsaicin Stress-BTX M#2.1_average","VideoAligned_1 uM Capsaicin Stress-BTX M#2.2_average","VideoAligned_1 uM Capsaicin Stress-BTX M#3.1_average","VideoAligned_1 uM Capsaicin Stress-BTX M#3.2_average"
19,0.414594691059925,0.138537496816486,0.0556918608622785,0.107161928184981,0.0700463964292001,-0.0319532558391686,0.0360780848864742,0.0776725411026451,0.117085686607279,-0.0203207316764976,0.122884571896069,0.24116682679567,0.00423414171939935,-0.087092558009906,-0.00752683846906566,0.0763352360919124,0.055282214607489,0.0379455363033769,0.00304759695197458,0.0415646706029203,-0.00196185259162994,0.195134102143044,0.0195602339092959,0.0233197665007802,0.0560652810946098,0.147806369508254,0.0534384511159707,-0.0934798409682604,0.0873723441263928,-0.150145956259299,-0.0532375103513323,0.0466131432259295,0.0271023958816057,0.0436317360797673,0.115747433718136,-0.072138034471151,-0.0309165563329348,0.175923702656715,0.205210140465808,-0.0168931572156574,-0.00542914861124956,0.0935553253555352
20,0.40770278073101,0.161172072161294,0.0652332379878383,0.11505782675592,0.0644525272492755,-0.0221196591990424,0.0396944230014904,0.0885242698494308,0.13389819971154,-0.0108710242205609,0.134863365511683,0.250142400330899,0.0061666332015155,-0.0874625048423085,0.0199922138967416,0.076470379808989,0.0621541208332651,0.0395530905005032,0.0166572715647685,0.0604474371190374,0.0419313361467066,0.187442392462462,0.0239362234839276,0.0230975726384045,0.0666738251935259,0.160239741901839,0.0660203404398325,-0.104671649213425,0.103993961287638,-0.136020923361872,-0.0423431664590573,0.0486869652193171,0.0250011542044657,0.0634859658819741,0.134506560434216,-0.0811574347389416,-0.026314035630497,0.17567426678928,0.234370251261069,-0.0116167336532114,-0.00165696232422837,0.111377716735196
21,0.391461048621662,0.169645837792759,0.0732092588913486,0.1227598286575,0.058488220064339,-0.0186250059144585,0.0425654153802007,0.0874629279510117,0.144340706516192,0.0130425775393324,0.146193216811472,0.253033176568068,0.00551719565243407,-0.0894348889127332,0.0422398821094078,0.0877732773662929,0.0622125973881759,0.0456408784759075,0.0115702204086594,0.0623610395678313,0.0545631643400013,0.198880210394425,0.0300957151024456,0.0255833622331095,0.0729052634707275,0.170180743104248,0.0691437879259533,-0.115767122740987,0.119015364937986,-0.0945397201232122,-0.0131044857456313,0.0475821480787769,0.0217678910931995,0.0535659087970108,0.145063103787919,-0.088633135529084,-0.0203501052223586,0.190332750509358,0.254650703025047,-0.00956936400967266,0.000582494041260607,0.118947087339202
22,0.382672415780048,0.177523588797782,0.0803040490082586,0.130412637570623,0.0800315155691058,-0.0111756397492542,0.0525388485696048,0.094280796348344,0.153174752502876,0.00974011887971733,0.158553397609569,0.258884516630176,0.012374667161646,-0.100466196088913,0.0711991030648572,0.0947893002686155,0.079261190448058,0.0537250209403648,0.0220049136494216,0.0544947322413255,0.0655212700763007,0.182380704508703,0.039022157989222,0.0242779263968055,0.0629117877627055,0.187295182433878,0.0712234714658323,-0.126318878033075,0.124817466628091,-0.107459753719501,-0.0388617210670425,0.050072021264267,0.0233346921434021,0.0636397240068642,0.16890395216998,-0.0923102254052336,-0.0127478703136195,0.20902558175118,0.276971092038093,0.0228326625333643,0.013161169210309,0.121075467337514
23,0.371137260354634,0.189950149345034,0.0900204022569254,0.135294288313764,0.137649376453045,-0.0171140720519146,0.0588136458197536,0.0989821559735102,0.167239768453458,0.00164517877746383,0.178173636079919,0.291988521969167,0.0145903719716517,-0.0922077230588391,0.0932325409923148,0.102650064336884,0.087692675863807,0.075794570976999,0.00796620245373322,0.0521187828421371,0.0509751892038549,0.17240914737348,0.0454175827531399,0.020444401507262,0.0644777662751385,0.194112522560601,0.0724669421141868,-0.137447701365558,0.127631812855159,-0.135551609743235,-0.0445167388888926,0.0473017747067878,0.0285274834331299,0.051154399873819,0.173550711970864,-0.100485384616504,-0.0135745296543098,0.214398015273376,0.295537689013783,0.124529189298092,0.0133811234579851,0.122474063938352
24,0.366194828210066,0.200020117765464,0.0907179864737063,0.137970685548575,0.143999881249531,-0.0115118160800009,0.0603053073134667,0.10127227966957,0.17654623434198,0.00288678055826416,0.194726894525542,0.312344133702806,0.0181592758630702,-0.0950348847529243,0.099984012457581,0.0963009346507918,0.111942058769459,0.0850039348583667,0.0016147983231084,0.0409096577547959,0.0404262316666257,0.17083427901424,0.058497780265054,0.0234010212595977,0.0642815948936765,0.19580896573063,0.0840022267825559,-0.14294375756859,0.136190917197861,-0.13241151089973,-0.0302745822807768,0.048427570716345,0.0335101894972209,0.0513372332601713,0.186098125062231,-0.102298397268129,-0.00293558047387861,0.228214194457113,0.311982504072832,0.262741546925622,0.0167804847983081,0.113782288527837
25,0.359092092239807,0.210697787063936,0.0971499416273194,0.145701666948174,0.137002344267834,-0.0118207360170154,0.0657702165541911,0.100828348637033,0.192017432921163,-0.000277454950311818,0.212212980760084,0.342521739113902,0.0234932183819527,-0.0958509633738907,0.0785431765539885,0.0947615787766375,0.150990802309085,0.0942474959407179,0.0302845517758419,0.0460154604129578,0.0308167204562444,0.16432342995617,0.0763356070557129,0.0241163057381989,0.0699818710224325,0.197755770703937,0.0907290493649252,-0.152269887480041,0.145874296509584,-0.131474804104192,-0.0173531071141048,0.0452666407287847,0.0356697847886423,0.0462713553001902,0.191487709634025,-0.0965488225798987,-0.00203640925498794,0.237778792651072,0.331949815142314,0.286078581262158,0.0219147691276135,0.108492977660309
26,0.344266449591328,0.226783769125111,0.10342460468257,0.150991284945116,0.14303866941185,-0.017230661541176,0.0704945639713118,0.107408637556574,0.198811543189175,0.0323820657575888,0.231356917721235,0.35107245665268,0.0288236252680449,-0.105209187464422,0.159108279806236,0.092457627661193,0.196892078576647,0.102737271359051,0.0591923127209004,0.0555217070476405,0.0337341187220352,0.163952523189296,0.0818585403549386,0.0245442356243804,0.0616214455425595,0.197147000287008,0.100764010434334,-0.154805644202836,0.165247677713871,-0.117665455735581,0.0167969751860212,0.0502954201071159,0.0458198148261069,0.0747636477403583,0.193313943596449,-0.104386417720948,-0.00531111633344946,0.259015638074317,0.342309079668688,0.253047636438887,0.0330929042643712,0.112858905817395
27,0.322817799068856,0.252921130075842,0.107818285832446,0.151673100540665,0.13303470563642,-0.0191632282363343,0.0762393801450331,0.115744043144405,0.211898387615223,0.0382438880776563,0.239794971348384,0.378429730099106,0.0346099566479758,-0.0952481993199667,0.277485460856296,0.0950472981257741,0.245716050862534,0.110933539782111,0.0654499907867866,0.0566318426075154,0.0388226742529304,0.160753587043219,0.0867139251618083,0.0266736320505517,0.0512994064919844,0.201082424677783,0.1157133594651,-0.160417243283914,0.190708303576994,-0.109436333397057,0.0222690047191981,0.047859015407929,0.0504439835789997,0.0528118230355593,0.197832492891959,-0.113950822775681,-0.00728504643858242,0.27462455262774,0.352603779081599,0.243216406506024,0.0384059156986844,0.116644464602945
28,0.308949016592552,0.269478228897491,0.112447450370584,0.157158007765581,0.123391101562537,-0.0219628355653438,0.0777794598471597,0.11997654369412,0.230945292547644,0.0592887509451368,0.251374163471872,0.404516420925852,0.030619253862367,-0.101356893346303,0.293388210279299,0.0912314405065116,0.301308977508222,0.117438868809818,0.0879585704545574,0.066026073416046,0.0299961587983328,0.162105732106737,0.0930956521448073,0.0249227722079164,0.0538242235035736,0.20813153458365,0.127886032683763,-0.175181936906027,0.217085736787252,-0.127091353849494,0.0213465130901225,0.0535235875042141,0.0436328268775155,0.0653984375605202,0.19515996725743,-0.123421946056232,-0.0222495022102423,0.283268431688661,0.372797241535205,0.221019468299853,0.0349942530846696,0.119660571775609
29,0.297612494326176,0.286088211309296,0.116636144338751,0.156759787024802,0.158020929939769,-0.0274389487191116,0.0711903737817982,0.120520159830579,0.246697945350668,0.114278928341087,0.264929252399387,0.39744004509643,0.0472007370578763,-0.100264314082877,0.277109657912555,0.0855427687479628,0.317934034303838,0.130060002582749,0.105143083535437,0.0720238655211892,0.0151078790425161,0.171130259224802,0.0978946163744363,0.025988214331948,0.0455960595933862,0.209851161682731,0.128779425147023,-0.186756640251588,0.233137968173315,-0.137469489926701,0.0180805214780807,0.0598595480304011,0.0427346887433735,0.0534988247961098,0.198819090211256,-0.131402468857889,-0.028166976249124,0.31441539981177,0.38949398388875,0.238630653336798,0.0397231480791909,0.119923242502765
30,0.294942502969722,0.300815533285433,0.119675301239492,0.14823555280023,0.183073778027253,-0.0260196049750363,0.0720172144511924,0.11995081436216,0.254814434225855,0.147691917871425,0.276993538654709,0.398815187117313,0.0789933366914238,-0.105393006110939,0.278761953723223,0.0802272834470248,0.355944421027595,0.145530898645497,0.176112152878447,0.102970813095024,0.0228101421477289,0.172587882156909,0.104596221137821,0.0209144069366933,0.0494081103468269,0.212637404458833,0.125761619585123,-0.19406218725823,0.244360769763181,-0.14845957072181,0.0312692490488055,0.0678752570230047,0.0454402703061855,0.0869916725671599,0.214809272639104,-0.14374004905531,-0.0169596444103254,0.325311855614882,0.410447128964817,0.254372645703889,0.052484382824434,0.130735078280078
31,0.301677588564556,0.309104499757077,0.121276607607004,0.151093574148595,0.174518588742498,-0.02593292460748,0.0738420291947046,0.120622537230936,0.255313332218548,0.14511091838697,0.285026672565187,0.400878633636481,0.0857742747074128,-0.105615340258471,0.295464562227047,0.0866114146678608,0.35078721723494,0.167543763037255,0.204589249572145,0.107969217663779,0.0449831096481615,0.189298126915155,0.106196407543526,0.0185317882129411,0.0450248454574689,0.207062020029444,0.129366154031077,-0.193789947031526,0.241265852681781,-0.145467258825702,0.0184168882313384,0.0739361888354664,0.0513279690343868,0.087285995134158,0.228662002693798,-0.150332891157052,-0.0188757838656103,0.349666216839863,0.41786644549502,0.243230820753025,0.0654385429691279,0.137502118375614
32,0.305702161292038,0.307326064828276,0.122243850073671,0.158811121367955,0.145173764466024,-0.0275687412574672,0.0826699330359041,0.120429797332987,0.257271875844647,0.165398678757873,0.290598861880084,0.402899732177528,0.078740863138193,-0.109223756048217,0.294712964440522,0.0817789571365828,0.39951911116496,0.168745177340882,0.25883044005888,0.107669005267997,0.0529704567399858,0.21690791545413,0.11316672609852,0.0172684933211836,0.0477872836407451,0.214164181961119,0.13371719795142,-0.182220813900977,0.245571092122559,-0.147234805350845,0.0266218103043069,0.0724826421115691,0.0830226748031252,0.0825309002683091,0.234321911509455,-0.161784507120897,-0.0152206057464746,0.377483255134591,0.418929832392014,0.222877881807338,0.0678691445231459,0.131947561394324
33,0.308468434589869,0.306719669815036,0.126722688861175,0.159378396706903,0.144155673126632,-0.0208023796601424,0.0999150890342821,0.125229468922242,0.278393348467538,0.204110101684746,0.304608536435845,0.406111038079047,0.0935065618782198,-0.116930835163903,0.308392493870843,0.083137825875845,0.37770982155812,0.163654019631778,0.278527643759717,0.103485533713748,0.0385671027189921,0.219099404527069,0.122238544860514,0.0142952930902314,0.0477958837054145,0.216972667470049,0.14313844926184,-0.158578142245756,0.251426311922629,-0.162633886419267,0.0306270666126937,0.0708020079703994,0.10235466570831,0.0921335736415649,0.236715135668571,-0.17300972403074,-0.0181105430413748,0.426362781073073,0.425222138881068,0.213084517929406,0.0563869155201387,0.138648823552246
34,0.30625419825384,0.299775219405763,0.130649573314131,0.155426690091454,0.161095865321125,-0.0147208723251765,0.106285116810289,0.127941168948978,0.291193079849609,0.201666082281727,0.31702066417835,0.415158961674088,0.0954114678884227,-0.113487018133975,0.340750287745,0.0831994394122933,0.344928435428307,0.160995213775308,0.275891353344943,0.0953946256183863,0.0294743933094341,0.225067985717348,0.13259952424219,0.0119025768221656,0.0423609619105714,0.211798823137974,0.131927409303294,-0.111554609070704,0.266880349463962,-0.183885552386473,0.0333905484294628,0.0685114482893458,0.134111703810746,0.100911115247889,0.244824655587203,-0.176633905498392,-0.00711993020987371,0.44811805369832,0.428527055650041,0.185053910556286,0.0592171255486849,0.1486090953127
35,0.300291954731219,0.287681930360908,0.130803010457507,0.154383003605838,0.185675069163975,-0.00201208102599783,0.103668677613239,0.133774200387751,0.297791026369705,0.23778969030312,0.327510314826586,0.428568979830466,0.0917721337601024,-0.116213120820234,0.359266266456995,0.0856824239824846,0.34039150280559,0.166988531849627,0.297562901099855,0.0926655348807535,0.0194913600916864,0.255343921383562,0.137347803121636,0.00874523505465874,0.0389722435059889,0.210539352268686,0.137221262042815,-0.0812284180155636,0.294209799402319,-0.184309217512128,0.065003960514148,0.069681119885124,0.156606480109778,0.096000214114181,0.24764702724337,-0.185422277574581,0.0167729677150361,0.503684482623229,0.44237796655951,0.183611971656548,0.0817992653646137,0.159855137388972
36,0.295075922044515,0.280644613347672,0.130442315885015,0.156438465650239,0.179973530095217,0.00943560913783157,0.103920397371166,0.144588650447016,0.300541934132891,0.274736127097746,0.341327979615212,0.441101023813014,0.0940643891629459,-0.114208938639428,0.347845678777813,0.0762019691226452,0.336836619937498,0.171911812013117,0.315482766239598,0.0944985493024505,0.00815435342266266,0.29244474673962,0.143217458234792,0.00857285532640767,0.0406678040263277,0.211328856760059,0.144835317266158,-0.101423791647119,0.292569251086418,-0.188851044654203,0.0789964962146808,0.0658205953764169,0.143948915318869,0.0994473025062556,0.244754027000304,-0.190673597112948,0.020699229670769,0.531329500269072,0.449186261452854,0.188299671623751,0.0843213004703839,0.16232725813738
37,0.285461038889509,0.27727313020946,0.133078879345691,0.152066437329885,0.159770409724727,0.00566653275852316,0.120892299149305,0.147668423190248,0.309384018500241,0.300250761397638,0.353375887266526,0.433491005488565,0.10778567488908,-0.115936255076379,0.332264475376568,0.080582687664545,0.349020462488145,0.179291008118615,0.343047648006617,0.0870028227659084,0.00466510914936574,0.285994256230387,0.141002810171971,0.0081295561770324,0.0344354643127142,0.213784745742074,0.131714116815868,-0.128417264465936,0.297355685764391,-0.19566151269004,0.0729023455984375,0.0620155887301191,0.151078210675916,0.0897579178364633,0.241461000701417,-0.192775822917966,0.0226211247062959,0.545513158050972,0.469734512622064,0.186264237004703,0.0958703770476418,0.161104900025952
38,0.267511653747804,0.267729720957978,0.132340619312484,0.150393130048706,0.139502740032493,0.0259454662100861,0.139372309167984,0.155056687383824,0.313903714594707,0.303166155896689,0.369308196082938,0.431420576040332,0.0948917273739321,-0.11671266766545,0.332635764141226,0.0758350843743075,0.321176594467387,0.187242881622428,0.340735640895026,0.0831462282587607,-0.000324692276387078,0.28163712223594,0.141306784978928,0.00536982153694353,0.0321570925686847,0.204845617944467,0.151138441998216,-0.147210550174682,0.26987447699653,-0.203388616259638,0.0923516498994028,0.0665509762483605,0.165616959464356,0.082525290910843,0.249612545369446,-0.195732779897349,0.0510108382816952,0.56712459312762,0.485884488301944,0.204540644043176,0.0932280868022973,0.157954789460739
39,0.258943920482064,0.268316222042785,0.139171976754043,0.15185364775192,0.126325758150131,0.0145826158296804,0.163014457452295,0.151750837703995,0.317244581068893,0.295930334193952,0.368436178447488,0.432582105328449,0.103352866343146,-0.117981644856164,0.32920893461711,0.0762472501440846,0.306284621893659,0.192838317734757,0.362645315661222,0.076878971428613,-0.00301954071727413,0.310088391924571,0.146984310701715,0.00173407126576732,0.0229059689573422,0.207307798206089,0.17027638978696,-0.155834441891189,0.280518427022123,-0.204147932052595,0.0931151706658544,0.0665220939965021,0.178892857304338,0.0769714018615664,0.249638272352171,-0.201536654860832,0.0728555989620663,0.601495384460186,0.500650508507118,0.213649314756846,0.123029596972101,0.169603604603777
40,0.238522392488008,0.265174404619697,0.140320459544982,0.150218524913181,0.122183709874983,0.000666171344398731,0.169607661240382,0.146858360567036,0.323427339285517,0.302550342241976,0.367255001404297,0.442760343659927,0.110027898928341,-0.125044344778386,0.320135448663126,0.0755281656065555,0.28813157817861,0.188976052278917,0.364931338537407,0.0862526081752913,-0.0175766149801448,0.356259031149198,0.161849121308551,0.000128806280165632,0.0220075393556456,0.199388323946195,0.166954039345258,-0.162629147495941,0.284211779330301,-0.210333452135022,0.105498829682185,0.0729897805072487,0.204413655583553,0.0668642744844708,0.249010754640519,-0.212766950644905,0.0835281101192562,0.601672894232259,0.510318750242371,0.179732014289788,0.105417763476738,0.162239036304428
